periode_data;gedung;kabupaten_kota;kecamatan;kelurahan;rw;alamat;status_rw_kumuh;isp;skema_penyediaan;jumlah_wifi;longitude;latitude;besaran_bandwidth;status
202309;CSR;Jakarta Selatan;Pancoran;Pengadegan;1;Jl. Pengadegan Timur IV, RT.7/RW.1, Pengadegan, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770;Sangat Ringan;Bali Tower;Jakwifi Support By CSR;1;-6.249414;106.861241;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Pancoran;Pengadegan;1;Jl. Pengadegan Timur IV, RT.7/RW.1, Pengadegan, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770;Sangat Ringan;Bali Tower;Jakwifi Support By CSR;1;-6.249723706;106.8621108;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Pasar Minggu;Jati Padang;5;Jl. Taman Margasatwa Raya No.38B, RT.12/RW.5, Jati Padang, Kec. Ps. Minggu, Kota Jakarta Selatan;Non Kumuh;STP;Jakwifi Support By CSR;2;-6.285526;106.834794;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Pasar Minggu;Pasar Minggu;8;Sekretariat RW.08 Jalan Teluk Tolo 57 kelurahan pasar minggu;Non Kumuh;BIT;Jakwifi Support By CSR;1;-6.300468468;106.8371712;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Pasar Minggu;Ragunan;2;Jl. Ampera Raya Gg. Kancil No.1, RT.3/RW.2, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan;Non Kumuh;BIT;Jakwifi Support By CSR;1;-6.289000266;106.8194757;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Pasar Minggu;Ragunan;5;South Jakarta, RT.1/RW.5, Ragunan, Pasar Minggu, South Jakarta City, Jakarta 12550;Sangat Ringan;Remala Abadi;Jakwifi Support By CSR;1;-6.29555;106.81824;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Pesanggrahan;Bintaro;13;Jl. Mawar II, RT.1/RW.13, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan;Non Kumuh;STP;Jakwifi Support By CSR;2;-6.272896;106.764258;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Pesanggrahan;Petukangan Selatan;4;Jl. Kampung Belakang Rt.009/03;Non Kumuh;Bali Tower;Jakwifi Support By CSR;1;-6.2384652;106.7532809;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Setiabudi;Karet Kuningan;2;RT.11/RW.2, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta;Sangat Ringan;Bali Tower;Jakwifi Support By CSR;1;-6.218;106.8248;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Setiabudi;Karet Kuningan;2;RT.11/RW.2, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta;Sangat Ringan;Bali Tower;Jakwifi Support By CSR;1;-6.2184;106.8255;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Setiabudi;Karet Kuningan;7;Jl. TB Simatupang, RT.5/RW.7, Ragunan, Kec. Ps. Minggu, Jakarta, Daerah Khusus Ibukota Jakarta 12550;Ringan;Bali Tower;Jakwifi Support By CSR;1;-6.2202;106.8254;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Setiabudi;Karet Kuningan;7;Jl. TB Simatupang, RT.5/RW.7, Ragunan, Kec. Ps. Minggu, Jakarta, Daerah Khusus Ibukota Jakarta 12550;Ringan;Bali Tower;Jakwifi Support By CSR;1;-6.2196;106.8263;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Setiabudi;Kuningan Timur;5;RT.4/RW.5, Kuningan, East Kuningan, Setiabudi, South Jakarta City, Jakarta;Ringan;Bali Tower;Jakwifi Support By CSR;1;-6.23052498;106.8219411;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Setiabudi;Menteng Atas;13;Jl. Subur Ujung RT 006 RW 013, Kel. Menteng Atas, Kec. Setiabudi, Kota Jakarta Selatan;Non Kumuh;STP;Jakwifi Support By CSR;1;-6.218597397;106.8404564;10-30- Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Baru;Kramat Pela;9;Jl. Pandan Raya  RT 13 / 09 Didepan rumah Almarhum Bp. Hj Madroji, Kel. Kramat Pela, Kec. Kebayoran Baru, Kota Jakarta Selatan;Sedang;Bali Tower;Jakwifi Apbd;1;-6.242785;106.785566;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Baru;Kramat Pela;10;Jl. Gandaria 1 No.18 B, RT.1/RW.10, Kelurahan Kramat Pela, Kecamatan Kebayoran Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130;Sangat Ringan;Remala Abadi;Jakwifi Apbd;1;-6.24721;106.7894;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Baru;Melawai;4;Jl. Wijaya IX No. 14 Rt 001/04, Kelurahan melawai, Kecamatan kebayoran baru Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.24651;106.79969;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Baru;Petogogan;2;Jl Wijaya 1 .(Gg Wijaya Timur Vi ) 13/02 29, Kel. Petogogan, Kec. Kebayoran Baru, Kota Jakarta Selatan;Ringan;Bali Tower;Jakwifi Apbd;1;-6.241442;106.814637;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Baru;Petogogan;3;Jl.Wijaya I, Gg.Langgar, RT.11/RW.03, Kelurahan Petogogan, Kecamatan Kebayoran Baru, Kota Jakarta Selatan, DKI Jakarta 10350 (Bedah Kawasan);Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.24476;106.81322;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Baru;Pulo;4;Jl. Benda V RT.5/RW.4, kelurahan Pulo, Kecamatan  Kebayoran. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.25569;106.79516;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Baru;Pulo;6;Jl. Pete lll , RT.6/RW.6, Kelurahan Pulo, Kecamatan Kebayoran Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160  (Rumah Multi Fungsi);Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.25569;106.79516;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Baru;Rawa Barat;2;Jl. Rengas I RT.007/02 Kelurahan Rawa Barat Kecamatan Kebayoran Baru, Jakarta Selatan;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.23755;106.81733;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Baru;Selong;3;Jl. Rajasa No.03, RT.7/RW.3, Kelurahan Selong, Kecamatan Kebayoran Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12110;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.232;106.80962;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Baru;Selong;4;Jl. Empu Sendok Blok Salak No.104, RT.6/RW.4, kelurahan Selong, Kecamatan Kebayoran Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12110;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.23119;106.81221;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Baru;Senayan;1;Jl. Tulodong Bawah VIII RT.1/RW.1, Kelurahan Senayan, Kecamatan Kebayoran. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.22849;106.81258;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Baru;Senayan;2;Jl. Senopati No.19, RT.20/RW.2, Kelurahan Senayan, Kecamatan Kebayoran Baru, Jakarta Selatan, Jakarta 12190;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.22794;106.80432;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Baru;Senayan;3;Jl. Senopati Dalam II No.6, RT.5/RW.3, Kelurahan Senayan, Kecamatan Kebayoran Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.22807;106.8051;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Lama;Cipulir;2;Jl.Kb Mangga 4  RT 01 RW 02 10, Kel. Cipulir, Kec. Kebayoran Lama, Kota Jakarta Selatan;Ringan;Bali Tower;Jakwifi Apbd;1;-6.237522;106.77982;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Lama;Cipulir;2;Jl Kebon Mangga 3  RT 14 RW 02 19, Kel. Cipulir, Kec. Kebayoran Lama, Kota Jakarta Selatan;Ringan;Bali Tower;Jakwifi Apbd;1;-6.235979;106.776807;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Lama;Cipulir;2;Jl Kebon Mangga 3  RT 12 RW 02 19, Kel. Cipulir, Kec. Kebayoran Lama, Kota Jakarta Selatan;Ringan;Bali Tower;Jakwifi Apbd;1;-6.235979;106.77594;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Lama;Grogol Selatan;1;Jalan Jiban, Gang Salihun Grogol Selatan Rw01  RT.009 / RW.01 15, Kel. Grogol Selatan, Kec. Kebayoran Lama, Kota Jakarta Selatan;Ringan;Bali Tower;Jakwifi Apbd;1;-6.234183;106.781404;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Lama;Grogol Selatan;1;Jalan Jiban 3 Grogol Selatan Rw01  RT.05 / RW.01 18, Kel. Grogol Selatan, Kec. Kebayoran Lama, Kota Jakarta Selatan;Ringan;Bali Tower;Jakwifi Apbd;1;-6.235059;106.78283;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Lama;Grogol Selatan;1;Jalan Jiban 3 Grogol Selatan Rw01 RT.004/RW.01 17, Kel. Grogol Selatan, Kec. Kebayoran Lama, Kota Jakarta Selatan;Ringan;Bali Tower;Jakwifi Apbd;1;-6.235063;106.782812;10-50 Mbps;online
202306;RW TERPADU;Jakarta Selatan;Kebayoran Lama;Grogol Selatan;1;Jalan Jiban 2 Grogol Selatan Rw01  RT.005 / RW.01 17, Kel. Grogol Selatan, Kec. Kebayoran Lama, Kota Jakarta Selatan;Ringan;Bali Tower;Jakwifi Apbd;1;-6.234443;106.781892;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Kelapa Gading Barat;22;Jl. gading sengon 1 blok A rt 01 /rw22 no. 32 kelurahan kelapa gading barat kecamatan kelapa gading jakut 14240;Ringan;Remala Abadi;Jakwifi Apbd;1;-6.14056;106.90219;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Kelapa Gading Barat;22;Jl. Rawa Sengon Blok G No.79 Rt.007 Rw.022 kelurahan Kelapa Gading Barat kecamatan kelapa gading , kota jakarta utara;Ringan;Remala Abadi;Jakwifi Apbd;1;-6.14235;106.90476;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Kelapa Gading Barat;22;Jl. Balai Warga RW.22, (Blok-F Rt.06/22, kelurahan  kelapa Gading Barat., Kecamatan  Kelapa Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240;Ringan;Remala Abadi;Jakwifi Apbd;1;-6.14218;106.90393;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Kelapa Gading Timur;4;Jl. Perjuangan 4 RT.2/RW.4, kelurahan Kelapa. Gading Timur., Kecamatan Kelapa Gading, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14240 Kantor Sekretariat RW 04;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.17743;106.90199;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Kelapa Gading Timur;6;Jl. Puskesmas, RT.4/RW.6,kelurahan Kelapa Gading Timur., Kecamatan Kelapa Gading, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14240 Kantor Sekretariat RW 06;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.17788;106.90591;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;1;Jln.Kepu Depan Hisana Dan Nasi Padang 04/01 1, Kel. Pegangsaan Dua, Kec. Kelapa Gading, Kota Jakarta Utara;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.181008;106.9138;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;1;Jln.Kesadaran 1 (Pas Tikungan Depan Rumah No.17) RT04/RW01 17, Kel. Pegangsaan Dua, Kec. Kelapa Gading, Kota Jakarta Utara;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.18198;106.913733;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;2;Jln.H Oyar  RT.02/RW02 DEPAN POS RW.02, Kel. Pegangsaan Dua, Kec. Kelapa Gading, Kota Jakarta Utara;Ringan;Bali Tower;Jakwifi Apbd;1;-6.177017;106.917542;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;2;Jl.Pegangsaan Dua Gang Dalam (Depan Pos Rt06) RT06/RW02 POS RT.06, Kel. Pegangsaan Dua, Kec. Kelapa Gading, Kota Jakarta Utara;Ringan;Bali Tower;Jakwifi Apbd;1;-6.173135;106.916916;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;2;Jln.Pegangsaan Dua Raya Gg.Masjid Al-Ikhlas 06/02 83, Kel. Pegangsaan Dua, Kec. Kelapa Gading, Kota Jakarta Utara;Ringan;Bali Tower;Jakwifi Apbd;1;-6.1728;106.917265;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;3;Jl.Pegangsaan Dua (Kampung Rawa Indah) RT07/RW03 53 (warung pinggir kali), Kel. Pegangsaan Dua, Kec. Kelapa Gading, Kota Jakarta Utara;Ringan;Bali Tower;Jakwifi Apbd;1;-6.137427;106.916436;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;3;Jl.Penganggsaan 2 (Pinggir Kali) RT05/RW03 44 depan warung sembako, Kel. Pegangsaan Dua, Kec. Kelapa Gading, Kota Jakarta Utara;Ringan;Bali Tower;Jakwifi Apbd;1;-6.142054;106.916099;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;3;Jln.Rawa Indah Pegangsaan Dua RT.03/RW.03  12 dekat gerai transaksi online (konter HP DAP), Kel. Pegangsaan Dua, Kec. Kelapa Gading, Kota Jakarta Utara;Ringan;Bali Tower;Jakwifi Apbd;1;-6.149414;106.917698;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;3;Jl.Kp Rawa Indah Pegangsaan Dua RT02/RW03  56 (diatas rumah no.56), Kel. Pegangsaan Dua, Kec. Kelapa Gading, Kota Jakarta Utara;Ringan;Bali Tower;Jakwifi Apbd;1;-6.154833;106.919326;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;4;Jln H Oyarta RT02/04 TK ISLAM ARUNDINA, Kel. Pegangsaan Dua, Kec. Kelapa Gading, Kota Jakarta Utara;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.181191;106.914689;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;4;Jln.Kesadaran Gg Mushola Al-Ikhlas RT03/RW04 NO.48, Kel. Pegangsaan Dua, Kec. Kelapa Gading, Kota Jakarta Utara;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.181274;106.91653;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;5;Jl.Kompi Udin  RT06/RW05 depan pos RT 06, Kel. Pegangsaan Dua, Kec. Kelapa Gading, Kota Jakarta Utara;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.177647;106.90984;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;5;Jln.Bangun Cipta Gg.Q  RT02/RW05 no.57, Kel. Pegangsaan Dua, Kec. Kelapa Gading, Kota Jakarta Utara;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.178123;106.90833;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;5;Jln.Puri Intan  RT06/RW05  NO.355, Kel. Pegangsaan Dua, Kec. Kelapa Gading, Kota Jakarta Utara;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.177558;106.910327;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Penjaringan;Pluit;21;Jl. Muara Angke Blok Ambalat Rt.05 Rw.021 No.05, kelurahan Pluit, Kecamatan Penjaringan, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14450 Kantor Sekretariat Rw 21;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.11079;106.77202;10-50 Mbps;null
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Kebon Bawang;2;Jl Kebon Bawan Xvi, Tj Priok 15/02 28, Kel. Kebon Bawang, Kec. Tanjung Priok, Kota Jakarta Utara;Ringan;Bali Tower;Jakwifi Apbd;1;-6.114311;106.884986;10-50 Mbps;null
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Kebon Bawang;2;Jl Lagoa Kanal Tj Priok  12/02 11, Kel. Kebon Bawang, Kec. Tanjung Priok, Kota Jakarta Utara;Ringan;Bali Tower;Jakwifi Apbd;1;-6.1115508;106.8851105;10-50 Mbps;null
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Papanggo;5;Papanggo 3C Tj Priok 12/05 31, Kel. Papango, Kec. Tanjung Priok, Kota Jakarta Utara;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6.1276387;106.8746984;10-50 Mbps;null
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Papanggo;5;Papanggo 4 Tj Priok 13/05 35, Kel. Papango, Kec. Tanjung Priok, Kota Jakarta Utara;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6.1280933;106.8748337;10-50 Mbps;null
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Papanggo;5;Jl Paranggo Tj Priok 07/05 24, Kel. Papango, Kec. Tanjung Priok, Kota Jakarta Utara;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6.1286508;106.8742946;10-50 Mbps;null
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Sungai Bambu;4;Jl, Sungai Bambu No. 9 rt 07 rw 04, kelurahan sungai bambu, kecamatan tanjung priok jakarta utara Kantor Sekretariat RW. 04;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.12934;106.88544;10-50 Mbps;null
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Sungai Bambu;8;Jl, Sungai Bambu IV No. 32 RW 5 RW.8, Kelurahan Sungai Bambu, Kecamatan Tanjung  Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14330 Kantor Sekretariat RW. 08;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.12847;106.88612;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Sunter Agung;1;Jln.Rs.Ancol Selatan  RT01/RW01 1 depan pangkas rambut priangan, Kel. Sunter Agung, Kec. Tanjung Priok, Kota Jakarta Utara;Sedang;Bali Tower;Jakwifi Apbd;1;-6.127394;106.851892;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Sunter Agung;1;Jln.Muara Bahari Timur 4 RT.01/RW.01  36 samping pos seketariat RT01, Kel. Sunter Agung, Kec. Tanjung Priok, Kota Jakarta Utara;Sedang;Bali Tower;Jakwifi Apbd;1;-6.128046;106.852543;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Sunter Agung;1;Jln.Muara Bahari RT13/RW01 No.22A depan masjid Mushola nurul islam, Kel. Sunter Agung, Kec. Tanjung Priok, Kota Jakarta Utara;Sedang;Bali Tower;Jakwifi Apbd;1;-6.131505;106.851185;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Sunter Agung;1;Jln.Muara Bahari Gg.Tigaraja RT.19/RW.01 79, Kel. Sunter Agung, Kec. Tanjung Priok, Kota Jakarta Utara;Sedang;Bali Tower;Jakwifi Apbd;1;-6.131526;106.849705;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Sunter Jaya;2;Jln.Telaga Jaya Utama/Gg Gotong Royong RT05/RW02 No.31, Kel. Sunter Jaya, Kec. Tanjung Priok, Kota Jakarta Utara;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.154045;106.862382;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Sunter Jaya;2;Jln.Telaga Utama Jaya Gg.Gotong Royong RT07/RW02 NO.15 , Kel. Sunter Jaya, Kec. Tanjung Priok, Kota Jakarta Utara;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.15443;106.862739;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Sunter Jaya;11;Jl. Danau Elok VI No.27, RT.4/RW.11,Kelurahan Sunter Jaya, Kecamatan. Tanjung Priok, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14360;Sangat Ringan;Remala Abadi;Jakwifi Apbd;1;-6.15511;106.88169;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Tanjung Priok;7;Kamp Muara Bayari  RT05/RW07 NO16, Kel. Tanjung Priok, Kec. Tanjung Priok, Kota Jakarta Utara;Ringan;Bali Tower;Jakwifi Apbd;1;-611585;106.874297;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Tanjung Priok;7;Kmp Muara Bahari  RT04/RW07 mushola nurul huda, Kel. Tanjung Priok, Kec. Tanjung Priok, Kota Jakarta Utara;Ringan;Bali Tower;Jakwifi Apbd;1;-6.115124;106.874962;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Tanjung Priok;11;Jl.Kp.Muara Bahari RT02/RW11 DEPAN POS SEKETARIAT RW.11, Kel. Tanjung Priok, Kec. Tanjung Priok, Kota Jakarta Utara;Sedang;Bali Tower;Jakwifi Apbd;1;-6.11124;106.880282;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Tanjung Priok;13;Jl.Samudra  RT06/RW13 POS KEAMANAN RW13 DEPAN WSRUNG FAFILA, Kel. Tanjung Priok, Kec. Tanjung Priok, Kota Jakarta Utara;Ringan;Bali Tower;Jakwifi Apbd;1;-6.115421;106.872384;10-50 Mbps;online
202306;RW TERPADU;Jakarta Utara;Tanjung Priok;Tanjung Priok;13;Jln.Samudera Kamp Muara Bahari  RT09/RW13 170 (bengkel kontainer), Kel. Tanjung Priok, Kec. Tanjung Priok, Kota Jakarta Utara;Ringan;Bali Tower;Jakwifi Apbd;1;-6.116188;106.871575;10-50 Mbps;online
202309;CSR;Jakarta Selatan;Setiabudi;Pasar Manggis;7;Sekretariat RW.07, Jl. Menteng Granit 2 RT.015/07 Kelurahan pasar manggis;Non Kumuh;BIT;Jakwifi Support By CSR;1;-6.210739498;106.8416672;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Tebet;Bukit Duri;11;Kantor Pos RT 07;Sangat Ringan;Bali Tower;Jakwifi Support By CSR;1;-6.223266;106.860287;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Tebet;Bukit Duri;12;Jakarta Selatan, Bukit Duri, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta;Ringan;Bali Tower;Jakwifi Support By CSR;1;-6.218075;106.859641;10-30- Mbps;online
202309;CSR;Jakarta Selatan;Tebet;Manggarai;7;Jl. Remaja 1 No.29, RT.4/RW.7, Manggarai, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12850;Sedang;Bali Tower;Jakwifi Support By CSR;1;-6.215013;106.848649;10-30- Mbps;online
202309;CSR;Jakarta Timur;Cakung;Cakung Barat;7;Jl Tipar Cakung Pool PPD Depo C RT.002/07;Non Kumuh;STP;Jakwifi Support By CSR;1;-6.176121;106.936229;10-30- Mbps;online
202309;CSR;Jakarta Timur;Cakung;Penggilingan;5;East Jakarta, RT.2/RW.5, Penggilingan, Cakung, East Jakarta City, Jakarta 13940;Ringan;Bali Tower;Jakwifi Support By CSR;1;-6.20973;106.940636;10-30- Mbps;online
202309;CSR;Jakarta Timur;Cakung;Rawa Terate;1;Wilayah RT 02;Sangat Ringan;Bali Tower;Jakwifi Support By CSR;1;-6.188762;106.907201;10-30- Mbps;online
202309;CSR;Jakarta Timur;Cipayung;Bambu Apus;3;Jl. Mini III no 18 A;Non Kumuh;Remala Abadi;Jakwifi Support By CSR;1;-6.30491;106.90789;10-30- Mbps;online
202309;CSR;Jakarta Timur;Cipayung;Bambu Apus;3;Jl. Waru no : 70;Non Kumuh;Remala Abadi;Jakwifi Support By CSR;1;-6.30525;106.91252;10-30- Mbps;online
202309;CSR;Jakarta Timur;Cipayung;Ceger;3;Jalan Pratama;Non Kumuh;Bali Tower;Jakwifi Support By CSR;1;-6.31604;106.89124;10-30- Mbps;online
202309;CSR;Jakarta Timur;Cipayung;Cilangkap;1;Jl. Sepakat 4 no 41;Non Kumuh;Remala Abadi;Jakwifi Support By CSR;1;-6.34575;106.90535;10-30- Mbps;online
202309;CSR;Jakarta Timur;Cipayung;Cilangkap;1;jl. Sepakat 2 no 50 (Mushola baitul husna);Non Kumuh;Remala Abadi;Jakwifi Support By CSR;1;-6.34923;106.90291;10-30- Mbps;online
202309;CSR;Jakarta Timur;Cipayung;Cilangkap;3;musholah Al ikhlas jl  assyafiiyah GG AMD 45 RT 06 RW 03 cilangkap;Non Kumuh;Bali Tower;Jakwifi Support By CSR;1;-6.3360121;106.9012799;10-30- Mbps;online
202309;CSR;Jakarta Timur;Cipayung;Cilangkap;4;gang Haji Nurjamil no : 71;Non Kumuh;Remala Abadi;Jakwifi Support By CSR;1;-6.32705;106.90403;10-30- Mbps;online
202309;CSR;Jakarta Timur;Cipayung;Cilangkap;5;Jln. Swadaya 5;Non Kumuh;Bali Tower;Jakwifi Support By CSR;1;-6.33962;106.89789;10-30- Mbps;online
202309;CSR;Jakarta Timur;Cipayung;Cipayung;3;Jl. SMA 64;Non Kumuh;Bali Tower;Jakwifi Support By CSR;1;-6.32941;106.89257;10-30- Mbps;online
202309;CSR;Jakarta Timur;Cipayung;Lubang Buaya;2;Jl. Kramat Gg. Bina Marga II No. 16;Non Kumuh;Bali Tower;Jakwifi Support By CSR;1;-6.29269;106.90722;10-30- Mbps;online
202309;CSR;Jakarta Timur;Cipayung;Lubang Buaya;4;Jl. Ampel;Non Kumuh;Bali Tower;Jakwifi Support By CSR;1;-6.29587;106.89171;10-30- Mbps;online
